Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
RP4,25,dlink-9A00,-60,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-62,CETELI_P&D,-62,VISITANTE_CETELI,-63,eduroam,-80,wifi-zone-ufam-1,-80,lpmc_ft,-84,BRITO_AP,-85,S80,-92
RP4,26,dlink-9A00,-58,VISITANTE_CETELI,-60,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,TPV,-77,eduroam,-80,wifi-zone-ufam-1,-80,BRITO_AP,-84,IoT-zone-ufam,-90
RP4,27,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,CETELI_WIFI,-59,dlink-9A00,-59,wifi-zone-ufam-1,-78,eduroam,-80,TPV,-82,BRITO_AP,-87,S80,-89
RP4,28,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,dlink-9A00,-61,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-84,IoT-zone-ufam,-84,BRITO_AP,-87
RP4,29,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_P&D,-58,CETELI_TREINAMENTOS,-60,dlink-9A00,-61,eduroam,-71,wifi-zone-ufam-1,-72,TPV,-76,IoT-zone-ufam,-83,BRITO_AP,-90
RP4,30,dlink-9A00,-62,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-67,wifi-zone-ufam-1,-77,eduroam,-77,TPV,-78,lpmc_ft,-79,IoT-zone-ufam,-86
RP4,31,dlink-9A00,-60,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,CETELI_WIFI,-63,wifi-zone-ufam-1,-74,eduroam,-75,TPV,-76,lpmc_ft,-78,IoT-zone-ufam,-85
RP4,32,dlink-9A00,-58,CETELI_WIFI,-59,CETELI_P&D,-59,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,wifi-zone-ufam-1,-75,TPV,-76,eduroam,-77,lpmc_ft,-81,IoT-zone-ufam,-84
RP4,33,dlink-9A00,-58,CETELI_P&D,-60,CETELI_WIFI,-61,CETELI_TREINAMENTOS,-61,VISITANTE_CETELI,-63,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-80,IoT-zone-ufam,-82,A52s de Lineci,-93
RP4,34,CETELI_TREINAMENTOS,-58,dlink-9A00,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_P&D,-59,lpmc_ft,-75,eduroam,-76,wifi-zone-ufam-1,-77,TPV,-78,IoT-zone-ufam,-84
RP4,35,dlink-9A00,-59,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,VISITANTE_CETELI,-63,lpmc_ft,-76,wifi-zone-ufam-1,-77,TPV,-78,eduroam,-78,IoT-zone-ufam,-82
RP4,36,dlink-9A00,-59,VISITANTE_CETELI,-65,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,lpmc_ft,-77,TPV,-79,eduroam,-79,wifi-zone-ufam-1,-79,BRITO_AP,-85
RP4,37,dlink-9A00,-59,CETELI_P&D,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,TPV,-77,lpmc_ft,-77,eduroam,-77,wifi-zone-ufam-1,-77,IoT-zone-ufam,-86
RP4,38,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,CETELI_WIFI,-59,VISITANTE_CETELI,-59,dlink-9A00,-60,lpmc_ft,-75,eduroam,-75,wifi-zone-ufam-1,-76,TPV,-81,IoT-zone-ufam,-82
RP4,39,VISITANTE_CETELI,-59,dlink-9A00,-59,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,eduroam,-76,wifi-zone-ufam-1,-76,lpmc_ft,-77,TPV,-79,IoT-zone-ufam,-84
RP4,40,dlink-9A00,-59,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,CETELI_TREINAMENTOS,-62,eduroam,-76,wifi-zone-ufam-1,-76,TPV,-79,IoT-zone-ufam,-85,BRITO_AP,-90
RP4,41,dlink-9A00,-59,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_WIFI,-67,eduroam,-75,wifi-zone-ufam-1,-75,IoT-zone-ufam,-84,BRITO_AP,-89,S80,-97
RP4,42,dlink-9A00,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,eduroam,-77,wifi-zone-ufam-1,-77,TPV,-78,IoT-zone-ufam,-84,BRITO_AP,-85
RP4,43,VISITANTE_CETELI,-60,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-61,eduroam,-79,wifi-zone-ufam-1,-79,IoT-zone-ufam,-83,LAB_LME_2G,-89,S80,-93
RP4,44,dlink-9A00,-57,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-60,CETELI_P&D,-61,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-76,BRITO_AP,-81,IoT-zone-ufam,-88
RP4,45,CETELI_WIFI,-60,CETELI_P&D,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-61,dlink-9A00,-61,TPV,-74,eduroam,-74,wifi-zone-ufam-1,-74,BRITO_AP,-87,IoT-zone-ufam,-88
RP4,46,dlink-9A00,-59,VISITANTE_CETELI,-61,CETELI_WIFI,-61,CETELI_P&D,-61,CETELI_TREINAMENTOS,-62,wifi-zone-ufam-1,-72,eduroam,-73,TPV,-75,BRITO_AP,-85,IoT-zone-ufam,-86
RP4,47,dlink-9A00,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,TPV,-75,eduroam,-76,wifi-zone-ufam-1,-76,lpmc_ft,-81,IoT-zone-ufam,-84
RP4,48,CETELI_WIFI,-59,CETELI_P&D,-59,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,dlink-9A00,-65,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-78,IoT-zone-ufam,-84,BRITO_AP,-87
RP4,49,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-63,dlink-9A00,-64,CETELI_WIFI,-65,CETELI_P&D,-65,TPV,-76,eduroam,-77,wifi-zone-ufam-1,-77,IoT-zone-ufam,-85,BRITO_AP,-89
RP4,50,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,wifi-zone-ufam-1,-75,eduroam,-76,TPV,-78,IoT-zone-ufam,-85,BRITO_AP,-91,S80,-92
RP4,51,dlink-9A00,-56,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,wifi-zone-ufam-1,-74,eduroam,-75,TPV,-77,lpmc_ft,-83,IoT-zone-ufam,-84
RP4,52,dlink-9A00,-60,CETELI_WIFI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,VISITANTE_CETELI,-62,TPV,-69,eduroam,-77,wifi-zone-ufam-1,-77,lpmc_ft,-78,SISREI,-88
RP4,53,VISITANTE_CETELI,-56,CETELI_WIFI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,dlink-9A00,-57,TPV,-73,wifi-zone-ufam-1,-78,eduroam,-79,BRITO_AP,-86,SISREI,-88
RP4,54,VISITANTE_CETELI,-57,CETELI_P&D,-57,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,dlink-9A00,-64,eduroam,-76,wifi-zone-ufam-1,-76,lpmc_ft,-80,IoT-zone-ufam,-84,BRITO_AP,-88
RP4,55,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,dlink-9A00,-71,wifi-zone-ufam-1,-75,eduroam,-76,lpmc_ft,-80,BRITO_AP,-89,IoT-zone-ufam,-91
RP4,56,CETELI_TREINAMENTOS,-58,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_P&D,-59,dlink-9A00,-61,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-77,lpmc_ft,-80,SISREI,-87
RP4,57,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_P&D,-62,CETELI_TREINAMENTOS,-63,dlink-9A00,-63,eduroam,-73,wifi-zone-ufam-1,-73,lpmc_ft,-77,TPV,-82,IoT-zone-ufam,-83
RP4,58,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-70,eduroam,-71,wifi-zone-ufam-1,-71,lpmc_ft,-75,TPV,-81,BRITO_AP,-88
RP4,59,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,CETELI_WIFI,-63,VISITANTE_CETELI,-63,dlink-9A00,-63,wifi-zone-ufam-1,-72,eduroam,-72,lpmc_ft,-77,TPV,-82,BRITO_AP,-86
RP4,60,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,dlink-9A00,-64,wifi-zone-ufam-1,-72,eduroam,-73,lpmc_ft,-76,IoT-zone-ufam,-82,TPV,-82
RP4,61,CETELI_WIFI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,VISITANTE_CETELI,-59,dlink-9A00,-63,wifi-zone-ufam-1,-73,eduroam,-75,TPV,-79,BRITO_AP,-85,IoT-zone-ufam,-93
RP4,62,dlink-9A00,-56,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,VISITANTE_CETELI,-58,CETELI_WIFI,-60,eduroam,-75,wifi-zone-ufam-1,-76,lpmc_ft,-78,BRITO_AP,-87,IoT-zone-ufam,-91
RP4,63,dlink-9A00,-54,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_P&D,-59,CETELI_TREINAMENTOS,-60,TPV,-73,wifi-zone-ufam-1,-77,eduroam,-77,IoT-zone-ufam,-83,BRITO_AP,-84
RP4,64,dlink-9A00,-55,VISITANTE_CETELI,-56,CETELI_WIFI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,lpmc_ft,-78,wifi-zone-ufam-1,-79,TPV,-79,eduroam,-80,IoT-zone-ufam,-84
RP4,65,dlink-9A00,-55,VISITANTE_CETELI,-58,CETELI_WIFI,-58,CETELI_P&D,-60,CETELI_TREINAMENTOS,-62,wifi-zone-ufam-1,-78,eduroam,-78,IoT-zone-ufam,-82,BRITO_AP,-89,SISREI,-89
RP4,66,dlink-9A00,-57,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,wifi-zone-ufam-1,-73,TPV,-77,eduroam,-81,IoT-zone-ufam,-82,lpmc_ft,-82
RP4,67,dlink-9A00,-58,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,VISITANTE_CETELI,-63,CETELI_P&D,-63,eduroam,-72,wifi-zone-ufam-1,-72,IoT-zone-ufam,-84,S80,-87,BRITO_AP,-88
RP4,68,dlink-9A00,-53,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_P&D,-59,TPV,-73,wifi-zone-ufam-1,-77,lpmc_ft,-78,eduroam,-79,IoT-zone-ufam,-83
RP4,69,dlink-9A00,-54,CETELI_TREINAMENTOS,-56,VISITANTE_CETELI,-57,CETELI_WIFI,-57,CETELI_P&D,-57,TPV,-74,eduroam,-74,wifi-zone-ufam-1,-75,lpmc_ft,-83,IoT-zone-ufam,-84
RP4,70,dlink-9A00,-57,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-62,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-74,lpmc_ft,-81,IoT-zone-ufam,-82
RP4,71,dlink-9A00,-55,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,VISITANTE_CETELI,-61,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-79,BRITO_AP,-88,IoT-zone-ufam,-89
RP4,72,CETELI_TREINAMENTOS,-55,dlink-9A00,-55,CETELI_WIFI,-56,CETELI_P&D,-56,VISITANTE_CETELI,-58,eduroam,-75,wifi-zone-ufam-1,-75,TPV,-77,lpmc_ft,-79,IoT-zone-ufam,-83
RP4,73,dlink-9A00,-54,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,CETELI_WIFI,-59,TPV,-74,eduroam,-74,wifi-zone-ufam-1,-75,IoT-zone-ufam,-82,S80,-88
RP4,74,dlink-9A00,-54,CETELI_P&D,-57,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,TPV,-74,eduroam,-77,wifi-zone-ufam-1,-77,lpmc_ft,-82,IoT-zone-ufam,-82
RP4,75,CETELI_WIFI,-56,CETELI_P&D,-57,dlink-9A00,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,eduroam,-73,wifi-zone-ufam-1,-74,IoT-zone-ufam,-85,BRITO_AP,-87,S80,-89
RP4,76,dlink-9A00,-57,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-62,CETELI_P&D,-64,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-85,S80,-87,EEGI_ADM,-90
RP4,77,dlink-9A00,-53,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,eduroam,-76,wifi-zone-ufam-1,-77,lpmc_ft,-78,IoT-zone-ufam,-84,S80,-86
RP4,78,dlink-9A00,-53,CETELI_TREINAMENTOS,-62,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_P&D,-64,eduroam,-74,wifi-zone-ufam-1,-75,lpmc_ft,-79,IoT-zone-ufam,-84,A52s de Lineci,-88
RP4,79,dlink-9A00,-56,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,TPV,-75,eduroam,-76,wifi-zone-ufam-1,-76,IoT-zone-ufam,-84,S80,-89
RP4,80,VISITANTE_CETELI,-55,CETELI_P&D,-55,CETELI_WIFI,-56,dlink-9A00,-56,CETELI_TREINAMENTOS,-58,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-77,S80,-88,BRITO_AP,-89
RP4,81,CETELI_WIFI,-56,VISITANTE_CETELI,-56,dlink-9A00,-56,CETELI_TREINAMENTOS,-57,CETELI_P&D,-58,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-76,lpmc_ft,-77,IoT-zone-ufam,-84
RP4,82,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,dlink-9A00,-57,wifi-zone-ufam-1,-73,eduroam,-74,TPV,-75,BRITO_AP,-84,IoT-zone-ufam,-86
RP4,83,dlink-9A00,-55,CETELI_P&D,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_WIFI,-59,lpmc_ft,-71,eduroam,-73,wifi-zone-ufam-1,-74,A52s de Lineci,-85,IoT-zone-ufam,-85
RP4,84,dlink-9A00,-54,CETELI_WIFI,-56,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,VISITANTE_CETELI,-57,eduroam,-73,TPV,-74,wifi-zone-ufam-1,-74,BRITO_AP,-81,IoT-zone-ufam,-84
RP4,85,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,dlink-9A00,-57,eduroam,-73,wifi-zone-ufam-1,-74,TPV,-75,lpmc_ft,-75,IoT-zone-ufam,-87
RP4,86,dlink-9A00,-54,CETELI_WIFI,-64,CETELI_P&D,-64,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,eduroam,-77,wifi-zone-ufam-1,-77,IoT-zone-ufam,-83,BRITO_AP,-85,S80,-93
RP4,87,dlink-9A00,-58,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,VISITANTE_CETELI,-61,eduroam,-75,wifi-zone-ufam-1,-75,lpmc_ft,-78,IoT-zone-ufam,-82,S80,-90
RP4,88,dlink-9A00,-58,CETELI_TREINAMENTOS,-60,CETELI_P&D,-61,CETELI_WIFI,-61,VISITANTE_CETELI,-61,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-77,IoT-zone-ufam,-82,BRITO_AP,-86
RP4,89,dlink-9A00,-58,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,VISITANTE_CETELI,-61,TPV,-75,lpmc_ft,-76,eduroam,-79,wifi-zone-ufam-1,-79,IoT-zone-ufam,-84
RP4,90,dlink-9A00,-51,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,CETELI_P&D,-60,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-76,IoT-zone-ufam,-83,S80,-87
RP4,91,dlink-9A00,-58,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,CETELI_TREINAMENTOS,-61,wifi-zone-ufam-1,-73,eduroam,-73,TPV,-77,SISREI,-83,A52s de Lineci,-85
RP4,92,dlink-9A00,-59,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,wifi-zone-ufam-1,-72,eduroam,-73,IoT-zone-ufam,-82,BRITO_AP,-86,S80,-91
RP4,93,dlink-9A00,-59,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,wifi-zone-ufam-1,-73,eduroam,-73,TPV,-75,lpmc_ft,-77,IoT-zone-ufam,-83
RP4,94,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,dlink-9A00,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-60,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-77,IoT-zone-ufam,-85,S80,-87
RP4,95,dlink-9A00,-58,CETELI_P&D,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,eduroam,-73,wifi-zone-ufam-1,-73,lpmc_ft,-75,IoT-zone-ufam,-84,BRITO_AP,-87
RP4,96,dlink-9A00,-58,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-61,CETELI_P&D,-61,eduroam,-72,wifi-zone-ufam-1,-72,TPV,-76,lpmc_ft,-79,IoT-zone-ufam,-82
RP4,97,dlink-9A00,-59,VISITANTE_CETELI,-61,CETELI_WIFI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-78,lpmc_ft,-79,BRITO_AP,-89
RP4,98,dlink-9A00,-57,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,eduroam,-72,wifi-zone-ufam-1,-73,IoT-zone-ufam,-82,lpmc_ft,-82,BRITO_AP,-87
RP4,99,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,dlink-9A00,-59,CETELI_P&D,-60,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-83,S80,-89,BRITO_AP,-90
RP4,100,dlink-9A00,-58,CETELI_P&D,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,CETELI_WIFI,-68,eduroam,-72,wifi-zone-ufam-1,-72,TPV,-77,lpmc_ft,-77,BRITO_AP,-86
RP4,101,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,dlink-9A00,-59,VISITANTE_CETELI,-60,eduroam,-72,wifi-zone-ufam-1,-72,TPV,-76,IoT-zone-ufam,-82,BRITO_AP,-88
RP4,102,dlink-9A00,-58,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,CETELI_WIFI,-63,wifi-zone-ufam-1,-73,eduroam,-74,TPV,-75,BRITO_AP,-90,S80,-90
RP4,103,dlink-9A00,-60,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-64,CETELI_P&D,-64,VISITANTE_CETELI,-64,eduroam,-78,wifi-zone-ufam-1,-78,TPV,-79,lpmc_ft,-81,IoT-zone-ufam,-85
RP4,104,dlink-9A00,-59,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,eduroam,-74,wifi-zone-ufam-1,-74,lpmc_ft,-80,TPV,-84,S80,-89
RP4,105,dlink-9A00,-60,VISITANTE_CETELI,-63,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,wifi-zone-ufam-1,-72,eduroam,-73,TPV,-79,lpmc_ft,-81,S80,-88
RP4,106,dlink-9A00,-59,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,eduroam,-75,wifi-zone-ufam-1,-76,lpmc_ft,-79,BRITO_AP,-87,IoT-zone-ufam,-92
RP4,107,dlink-9A00,-57,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,eduroam,-75,wifi-zone-ufam-1,-75,TPV,-81,IoT-zone-ufam,-83,BRITO_AP,-93
RP4,108,CETELI_P&D,-54,VISITANTE_CETELI,-55,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-62,eduroam,-77,wifi-zone-ufam-1,-78,TPV,-84,IoT-zone-ufam,-87,SISREI,-91
RP4,109,CETELI_WIFI,-56,CETELI_P&D,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,dlink-9A00,-60,wifi-zone-ufam-1,-73,eduroam,-74,lpmc_ft,-80,IoT-zone-ufam,-90,BRITO_AP,-90
RP4,110,CETELI_P&D,-62,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,dlink-9A00,-62,wifi-zone-ufam-1,-71,eduroam,-71,lpmc_ft,-74,TPV,-78,BRITO_AP,-85
RP4,111,dlink-9A00,-63,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,CETELI_WIFI,-66,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-85,S80,-86
RP4,112,CETELI_WIFI,-56,CETELI_P&D,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,dlink-9A00,-64,wifi-zone-ufam-1,-73,eduroam,-74,TPV,-76,BRITO_AP,-83,IoT-zone-ufam,-86
RP4,113,dlink-9A00,-57,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-61,eduroam,-80,wifi-zone-ufam-1,-80,lpmc_ft,-81,TPV,-82,BRITO_AP,-84
RP4,114,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,dlink-9A00,-61,eduroam,-73,wifi-zone-ufam-1,-73,lpmc_ft,-78,TPV,-79,IoT-zone-ufam,-83
RP4,115,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,CETELI_P&D,-59,dlink-9A00,-60,wifi-zone-ufam-1,-72,lpmc_ft,-77,eduroam,-81,TPV,-81,IoT-zone-ufam,-81
RP4,116,CETELI_WIFI,-55,CETELI_P&D,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,dlink-9A00,-58,eduroam,-73,wifi-zone-ufam-1,-74,TPV,-80,lpmc_ft,-80,BRITO_AP,-86
RP4,117,dlink-9A00,-56,CETELI_WIFI,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,wifi-zone-ufam-1,-75,eduroam,-76,TPV,-77,BRITO_AP,-85,IoT-zone-ufam,-85
RP4,118,CETELI_WIFI,-55,CETELI_P&D,-55,CETELI_TREINAMENTOS,-56,VISITANTE_CETELI,-57,dlink-9A00,-59,eduroam,-73,wifi-zone-ufam-1,-74,lpmc_ft,-80,IoT-zone-ufam,-84,S80,-86
RP4,119,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-55,CETELI_WIFI,-58,wifi-zone-ufam-1,-74,eduroam,-79,TPV,-79,BRITO_AP,-91,S80,-91
RP4,120,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,VISITANTE_CETELI,-56,CETELI_P&D,-56,dlink-9A00,-56,lpmc_ft,-74,wifi-zone-ufam-1,-75,eduroam,-76,TPV,-79,BRITO_AP,-85
RP5,1,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_P&D,-56,CETELI_TREINAMENTOS,-57,dlink-9A00,-59,wifi-zone-ufam-1,-75,eduroam,-77,S80,-85,A52s de Lineci,-89,IoT-zone-ufam,-90
RP5,2,VISITANTE_CETELI,-54,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-56,dlink-9A00,-59,TPV,-75,wifi-zone-ufam-1,-78,eduroam,-79,IoT-zone-ufam,-82,S80,-82
RP5,3,CETELI_P&D,-53,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,dlink-9A00,-61,eduroam,-78,wifi-zone-ufam-1,-78,IoT-zone-ufam,-83,LAB_LME_2G,-89,S80,-91
RP5,4,CETELI_WIFI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,VISITANTE_CETELI,-53,dlink-9A00,-65,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-78,S80,-83,IoT-zone-ufam,-84
RP5,5,CETELI_P&D,-50,CETELI_TREINAMENTOS,-52,VISITANTE_CETELI,-53,CETELI_WIFI,-53,dlink-9A00,-60,TPV,-76,wifi-zone-ufam-1,-77,eduroam,-78,IoT-zone-ufam,-82,S80,-83
RP5,6,CETELI_WIFI,-49,VISITANTE_CETELI,-49,CETELI_P&D,-49,CETELI_TREINAMENTOS,-51,dlink-9A00,-56,TPV,-72,wifi-zone-ufam-1,-72,eduroam,-73,IoT-zone-ufam,-83,S80,-84
RP5,7,VISITANTE_CETELI,-50,CETELI_P&D,-50,CETELI_WIFI,-51,CETELI_TREINAMENTOS,-51,dlink-9A00,-57,TPV,-71,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-84,S80,-87
RP5,8,CETELI_TREINAMENTOS,-46,CETELI_WIFI,-47,VISITANTE_CETELI,-47,CETELI_P&D,-48,dlink-9A00,-64,eduroam,-71,wifi-zone-ufam-1,-71,TPV,-72,IoT-zone-ufam,-82,S80,-87
RP5,9,CETELI_WIFI,-48,VISITANTE_CETELI,-48,CETELI_TREINAMENTOS,-48,CETELI_P&D,-48,dlink-9A00,-56,TPV,-73,wifi-zone-ufam-1,-73,eduroam,-74,IoT-zone-ufam,-84,BRITO_AP,-86
RP5,10,CETELI_TREINAMENTOS,-47,CETELI_P&D,-47,CETELI_WIFI,-48,VISITANTE_CETELI,-50,dlink-9A00,-64,TPV,-69,wifi-zone-ufam-1,-70,eduroam,-71,BRITO_AP,-83,IoT-zone-ufam,-83
